text,label
Street Light Condition Fixture/Luminaire Hanging  2311 MORRIS AVENUE MORRIS AVENUE,POOR_LIGHTING
Street Sign - Damaged Stop Street 109-48 167 STREET 167 STREET,MISSING_SIGNAGE
Street Sign - Damaged Stop Street 45-04 97 PLACE 97 PLACE,MISSING_SIGNAGE
"Street Sign - Dangling No Parking, Standing, Stopping Street 45-02 97 PLACE 97 PLACE",MISSING_SIGNAGE
"Street Sign - Damaged No Parking, Standing, Stopping Street 3655 WILLETT AVENUE WILLETT AVENUE",MISSING_SIGNAGE
Street Sign - Dangling Street Cleaning - ASP Street 1436 51 STREET 51 STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 1902 NEPTUNE AVENUE NEPTUNE AVENUE,UNSAFE_CROSSWALK
Street Sign - Dangling Other/Unknown Street 2600 LAFAYETTE AVENUE LAFAYETTE AVENUE,MISSING_SIGNAGE
"Street Sign - Dangling No Parking, Standing, Stopping Street 53-47 69 STREET 69 STREET",MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk AVENUE O AVENUE O,UNSAFE_CROSSWALK
Street Sign - Damaged St Name - Attached to Pole Street 92 STREET 92 STREET,MISSING_SIGNAGE
Street Sign - Missing Street Cleaning - ASP Street 703 LENOX AVENUE LENOX AVENUE,MISSING_SIGNAGE
"Street Sign - Damaged No Parking, Standing, Stopping Street 122 8 STREET 8 STREET",MISSING_SIGNAGE
Street Light Condition Street Light Out  4911 FOSTER AVENUE FOSTER AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 832 HICKS STREET HICKS STREET,UNSAFE_CROSSWALK
Street Sign - Damaged Other/Unknown Street QUEENS BOULEVARD QUEENS BOULEVARD,MISSING_SIGNAGE
Street Sign - Missing Other/Unknown Street 4011 MONTICELLO AVENUE MONTICELLO AVENUE,MISSING_SIGNAGE
Street Sign - Damaged Speed Limit Street 91-00 59 AVENUE 59 AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 215 EAST HOUSTON STREET EAST HOUSTON STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  1919 AVENUE W AVENUE W,POOR_LIGHTING
"Street Sign - Dangling No Parking, Standing, Stopping Street 3893 WALDO AVENUE WALDO AVENUE",MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 875 FOURTH AVENUE FOURTH AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  1232 EAST   53 STREET EAST   53 STREET,POOR_LIGHTING
Street Sign - Damaged Street Cleaning - ASP Street 3893 WALDO AVENUE WALDO AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 319 43 STREET 43 STREET,UNSAFE_CROSSWALK
"Street Sign - Damaged No Parking, Standing, Stopping Street 150-42 115 AVENUE 115 AVENUE",MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 850 THIRD AVENUE THIRD AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  2381 BELMONT AVENUE BELMONT AVENUE,POOR_LIGHTING
Traffic Chronic Speeding Street/Sidewalk 4 AVENUE 4 AVENUE,SPEEDING
Illegal Parking Blocked Crosswalk Street/Sidewalk 223 VARET STREET VARET STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 141-01 33 AVENUE 33 AVENUE,UNSAFE_CROSSWALK
Street Sign - Damaged One Way Street 102-02 101 AVENUE 101 AVENUE,MISSING_SIGNAGE
Street Sign - Damaged Stop Street 60-50 68 ROAD 68 ROAD,MISSING_SIGNAGE
Street Sign - Damaged Stop Street 60-48 68 ROAD 68 ROAD,MISSING_SIGNAGE
Street Sign - Missing Stop Street 339 KENT AVENUE KENT AVENUE,MISSING_SIGNAGE
Street Light Condition Street Light Out  2840 EAST  197 STREET EAST  197 STREET,POOR_LIGHTING
Street Sign - Damaged Other/Unknown Street 398 PATTERSON AVENUE PATTERSON AVENUE,MISSING_SIGNAGE
Street Sign - Dangling One Way Street 123-19 115 AVENUE 115 AVENUE,MISSING_SIGNAGE
Street Sign - Damaged Stop Street 122-20 LINDEN AVENUE LINDEN AVENUE,MISSING_SIGNAGE
Street Sign - Dangling Stop Street 122-16 111 AVENUE 111 AVENUE,MISSING_SIGNAGE
Street Sign - Damaged One Way Street 119-20 109 AVENUE 109 AVENUE,MISSING_SIGNAGE
Street Sign - Damaged One Way Street 115-19 109 AVENUE 109 AVENUE,MISSING_SIGNAGE
Street Sign - Damaged Stop Street 109-02 113 STREET 113 STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 48 EAST 58 STREET EAST 58 STREET,UNSAFE_CROSSWALK
Street Sign - Damaged Stop Street 60-50 69 AVENUE 69 AVENUE,MISSING_SIGNAGE
Street Sign - Damaged Street Cleaning - ASP Street 69-15 60 LANE 60 LANE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 97 HENDERSON AVENUE HENDERSON AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  91 SEELEY STREET SEELEY STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 2 CROWN STREET CROWN STREET,UNSAFE_CROSSWALK
Traffic Congestion/Gridlock Street/Sidewalk BAISLEY BOULEVARD BAISLEY BOULEVARD,OTHER
Street Light Condition Street Light Out  999 MANOR ROAD MANOR ROAD,POOR_LIGHTING
"Street Sign - Missing No Parking, Standing, Stopping Street 216 EAST 21 STREET EAST 21 STREET",MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 28 ADRIAN AVENUE ADRIAN AVENUE,UNSAFE_CROSSWALK
Street Sign - Damaged Other/Unknown Street 81 ROCHELLE PLACE ROCHELLE PLACE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 6201 24 AVENUE 24 AVENUE,UNSAFE_CROSSWALK
Street Sign - Damaged Street Cleaning - ASP Street 87-20 LEFFERTS BOULEVARD LEFFERTS BOULEVARD,MISSING_SIGNAGE
Street Sign - Damaged Speed Limit Street MYRTLE AVENUE MYRTLE AVENUE,MISSING_SIGNAGE
Street Sign - Damaged One Way Street 85 AVENUE 85 AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 84 HERBERT STREET HERBERT STREET,UNSAFE_CROSSWALK
"Street Sign - Missing No Parking, Standing, Stopping Street 655 WEST 179 STREET WEST 179 STREET",MISSING_SIGNAGE
Street Light Condition Multiple St Lts Dayburning  1515 ST MARKS AVENUE ST MARKS AVENUE,POOR_LIGHTING
Street Light Condition Street Light Out  2325 WESTCHESTER AVENUE WESTCHESTER AVENUE,POOR_LIGHTING
Street Light Condition Street Light Out  2041 BURR AVENUE BURR AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 355 WADSWORTH AVENUE WADSWORTH AVENUE,UNSAFE_CROSSWALK
Street Sign - Damaged Street Cleaning - ASP Street 109 SOUTH 2 STREET SOUTH 2 STREET,MISSING_SIGNAGE
Street Sign - Missing Bus Stop Street 2-23 BORDEN AVENUE BORDEN AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk UNIVERSITY AVENUE UNIVERSITY AVENUE,UNSAFE_CROSSWALK
Street Light Condition Lamppost Damaged  51 STREET 51 STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 131 GREEN VALLEY ROAD GREEN VALLEY ROAD,UNSAFE_CROSSWALK
"Street Sign - Missing No Parking, Standing, Stopping Street 2001 BASSETT AVENUE BASSETT AVENUE",MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 2254 86 STREET 86 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 95-06 120 STREET 120 STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  1452 55 STREET 55 STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 141 STREET 141 STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  3062 INDEPENDENCE AVENUE INDEPENDENCE AVENUE,POOR_LIGHTING
Street Light Condition Flood Light Lamp Out  314 BEACH   84 STREET BEACH   84 STREET,POOR_LIGHTING
"Street Sign - Dangling No Parking, Standing, Stopping Street 829 EMPIRE AVENUE EMPIRE AVENUE",MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 5321 NEW UTRECHT AVENUE NEW UTRECHT AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  185 CLYMER STREET CLYMER STREET,POOR_LIGHTING
Street Light Condition Street Light Out  85-68 262 STREET 262 STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 1304 GLENWOOD ROAD GLENWOOD ROAD,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  86-07 85 STREET 85 STREET,POOR_LIGHTING
Street Light Condition Street Light Out  -999 PARKVIEW AVENUE PARKVIEW AVENUE,POOR_LIGHTING
Street Light Condition Street Light Out  6903 15 AVENUE 15 AVENUE,POOR_LIGHTING
Street Light Condition Street Light Out  2428 THROOP AVENUE THROOP AVENUE,POOR_LIGHTING
Street Light Condition Street Light Out  32-38 96 STREET 96 STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk SOUTHERN BOULEVARD SOUTHERN BOULEVARD,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  148-31 REEVES AVENUE REEVES AVENUE,POOR_LIGHTING
Street Light Condition Street Light Out  21-12 BROADWAY BROADWAY,POOR_LIGHTING
Street Sign - Dangling One Way Street 89 AVENUE 89 AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 67 DRIVE 67 DRIVE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  1126 48 STREET 48 STREET,POOR_LIGHTING
Street Light Condition Street Light Out  1095 HALSEY STREET HALSEY STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 1658 66 STREET 66 STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  58 TURF ROAD TURF ROAD,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 1070 FLATBUSH AVENUE FLATBUSH AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 1057 FLATBUSH AVENUE FLATBUSH AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  53-12 214 STREET 214 STREET,POOR_LIGHTING
Street Light Condition Street Light Out  76-10 170 STREET 170 STREET,POOR_LIGHTING
Street Light Condition Street Light Out  FORT WASHINGTON PARK FORT WASHINGTON PARK,POOR_LIGHTING
"Street Sign - Damaged No Parking, Standing, Stopping Street 2133 EAST 3 STREET EAST 3 STREET",MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 60-07 138 STREET 138 STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  1205 EAST   93 STREET EAST   93 STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 145 PARK AVENUE PARK AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk PLEASANTVIEW STREET PLEASANTVIEW STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 1126 THROGMORTON AVENUE THROGMORTON AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  2132 EAST   37 STREET EAST   37 STREET,POOR_LIGHTING
Street Sign - Damaged Other/Unknown Street AVENUE I AVENUE I,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk JACKSON AVENUE JACKSON AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 626 BANNER AVENUE BANNER AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  100 BEACH  100 STREET BEACH  100 STREET,POOR_LIGHTING
Street Sign - Dangling Other/Unknown Street SPENCER AVENUE SPENCER AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 25 CENTRAL PARK WEST CENTRAL PARK WEST,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 257 WEST 101 STREET WEST 101 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 153 AVENUE O AVENUE O,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 38 AVENUE 38 AVENUE,UNSAFE_CROSSWALK
Traffic Congestion/Gridlock Street/Sidewalk EAST 59 STREET EAST 59 STREET,OTHER
Illegal Parking Blocked Crosswalk Street/Sidewalk 33-58 75 STREET 75 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 800 10 AVENUE 10 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 4716 BROADWAY BROADWAY,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 1551 THIRD AVENUE THIRD AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 3801 REVIEW PLACE REVIEW PLACE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 100 SOUTH 3 STREET SOUTH 3 STREET,UNSAFE_CROSSWALK
Street Sign - Dangling Other/Unknown Street 1473 PUTNAM AVENUE PUTNAM AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 1644 66 STREET 66 STREET,UNSAFE_CROSSWALK
Street Sign - Damaged School Crossing Street HOLLAND AVENUE HOLLAND AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk AVENUE A AVENUE A,UNSAFE_CROSSWALK
Street Sign - Damaged St Name - Attached to Pole Street BEACH 80 STREET BEACH 80 STREET,MISSING_SIGNAGE
Street Sign - Dangling Stop Street BEACH 80 STREET BEACH 80 STREET,MISSING_SIGNAGE
Street Sign - Damaged Other/Unknown Street BEACH CHANNEL DRIVE BEACH CHANNEL DRIVE,MISSING_SIGNAGE
Street Sign - Dangling Other/Unknown Street 223 EAST 82 STREET EAST 82 STREET,MISSING_SIGNAGE
Street Sign - Damaged One Way Street BEACH 88 STREET BEACH 88 STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 11-17 GIPSON STREET GIPSON STREET,UNSAFE_CROSSWALK
Street Light Condition Fixture/Luminaire Missing  532 10 AVENUE 10 AVENUE,POOR_LIGHTING
Street Sign - Damaged Other/Unknown Street BEACH 91 STREET BEACH 91 STREET,MISSING_SIGNAGE
Street Light Condition Street Light Out  432 WEST   38 STREET WEST   38 STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 118 EAST FORDHAM ROAD EAST FORDHAM ROAD,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 536 EAST SEVENTH STREET EAST SEVENTH STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 535 EAST SEVENTH STREET EAST SEVENTH STREET,UNSAFE_CROSSWALK
Street Light Condition Lamppost Leaning  117 ADAMS STREET ADAMS STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 1615 CEDAR STREET CEDAR STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 15 WEST END AVENUE WEST END AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 163-04 88 STREET 88 STREET,UNSAFE_CROSSWALK
Traffic Congestion/Gridlock Street/Sidewalk EAST 98 STREET EAST 98 STREET,OTHER
Illegal Parking Blocked Crosswalk Street/Sidewalk 14-09 130 STREET 130 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 106 THAMES STREET THAMES STREET,UNSAFE_CROSSWALK
Street Sign - Damaged School Crossing Street 929 SHAD CREEK ROAD SHAD CREEK ROAD,MISSING_SIGNAGE
Street Sign - Missing Stop Street 168 BANKER STREET BANKER STREET,MISSING_SIGNAGE
Street Sign - Missing Other/Unknown Street 782 OCEAN AVENUE OCEAN AVENUE,MISSING_SIGNAGE
Street Sign - Damaged Other/Unknown Street 3736 RIVERDALE AVENUE RIVERDALE AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 1 AVENUE 1 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 3 HICKORY COURT HICKORY COURT,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  1170 RICHMOND AVENUE RICHMOND AVENUE,POOR_LIGHTING
Street Sign - Damaged School Crossing Street 111-04 ROCKAWAY BEACH BOULEVARD ROCKAWAY BEACH BOULEVARD,MISSING_SIGNAGE
Traffic Chronic Stoplight Violation Street/Sidewalk RAVENHURST AVENUE RAVENHURST AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 5601 AVENUE N AVENUE N,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 3302 GRISWOLD AVENUE GRISWOLD AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  2600 ST RAYMOND AVENUE ST RAYMOND AVENUE,POOR_LIGHTING
Street Light Condition Street Light Out  NORDEN STREET NORDEN STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 87 STUYVESANT PLACE STUYVESANT PLACE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 2 WEST STREET WEST STREET,UNSAFE_CROSSWALK
Traffic Drag Racing Street/Sidewalk 2765 STRICKLAND AVENUE STRICKLAND AVENUE,SPEEDING
Illegal Parking Blocked Crosswalk Street/Sidewalk 1061 GRAVESEND NECK ROAD GRAVESEND NECK ROAD,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk GLEASON AVENUE GLEASON AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk CURZON ROAD CURZON ROAD,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 83-60 118 STREET 118 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 2791 WEST FIFTH STREET WEST FIFTH STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 475 SOUTHERN BOULEVARD SOUTHERN BOULEVARD,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 2734 SEDGWICK AVENUE SEDGWICK AVENUE,UNSAFE_CROSSWALK
Traffic Congestion/Gridlock Street/Sidewalk 1 AVENUE 1 AVENUE,OTHER
Street Light Condition Street Light Lamp Dim  108 WEST    3 STREET WEST    3 STREET,POOR_LIGHTING
"Street Sign - Dangling No Parking, Standing, Stopping Street 1717 BROADWAY BROADWAY",MISSING_SIGNAGE
Street Light Condition Street Light Lamp Dim  AVENUE OF THE AMERICAS AVENUE OF THE AMERICAS,POOR_LIGHTING
Street Light Condition Fixture/Luminaire Damaged  563 SACKETT STREET SACKETT STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 700 CORTELYOU ROAD CORTELYOU ROAD,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 3224 GRAND CONCOURSE GRAND CONCOURSE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 31-33 82 STREET 82 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 88-22 129 STREET 129 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 440 ARTHUR KILL ROAD ARTHUR KILL ROAD,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 132 WOODRUFF AVENUE WOODRUFF AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  370 WEST  255 STREET WEST  255 STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 1806 CATON AVENUE CATON AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  2170 ROYAL STREET ROYAL STREET,POOR_LIGHTING
Street Sign - Damaged Other/Unknown Street 732 SACKETT STREET SACKETT STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 134-18 107 AVENUE 107 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 1417 PENNSYLVANIA AVENUE PENNSYLVANIA AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 23 BILLS PLACE BILLS PLACE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 5 STRATFORD ROAD STRATFORD ROAD,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 658 WEST 182 STREET WEST 182 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 2106A WEST 6 STREET WEST 6 STREET,UNSAFE_CROSSWALK
Street Sign - Dangling St Name - Over Intersection Street EAST 23 STREET EAST 23 STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 3313 BAYCHESTER AVENUE BAYCHESTER AVENUE,UNSAFE_CROSSWALK
Street Sign - Damaged One Way Street 118 STREET 118 STREET,MISSING_SIGNAGE
Street Sign - Damaged Other/Unknown Street CRONSTON AVENUE CRONSTON AVENUE,MISSING_SIGNAGE
Street Sign - Dangling St Name - Attached to Pole Street BEACH 124 STREET BEACH 124 STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 1631 STILLWELL AVENUE STILLWELL AVENUE,UNSAFE_CROSSWALK
"Street Sign - Dangling No Parking, Standing, Stopping Street 134-16 CRONSTON AVENUE CRONSTON AVENUE",MISSING_SIGNAGE
Street Sign - Dangling Stop Street 466 BEACH 136 STREET BEACH 136 STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 49-01 67 STREET 67 STREET,UNSAFE_CROSSWALK
Street Sign - Dangling St Name - Attached to Pole Street BEACH 139 STREET BEACH 139 STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 76 AVENUE S AVENUE S,UNSAFE_CROSSWALK
Street Sign - Damaged St Name - Attached to Pole Street BEACH 144 STREET BEACH 144 STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 50-27 67 STREET 67 STREET,UNSAFE_CROSSWALK
Street Sign - Damaged Stop Street BEACH 139 STREET BEACH 139 STREET,MISSING_SIGNAGE
Street Sign - Damaged Other/Unknown Street 134-04 NEWPORT AVENUE NEWPORT AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 2863 FULTON STREET FULTON STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 192 ARLINGTON AVENUE ARLINGTON AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 1457 UNIVERSITY AVENUE UNIVERSITY AVENUE,UNSAFE_CROSSWALK
Street Sign - Damaged Do Not Enter Street 157 BEACH 109 STREET BEACH 109 STREET,MISSING_SIGNAGE
Street Sign - Damaged Other/Unknown Street 157 BEACH 109 STREET BEACH 109 STREET,MISSING_SIGNAGE
Street Light Condition Street Light Out  -999 WYTHE AVENUE WYTHE AVENUE,POOR_LIGHTING
Street Light Condition Street Light Out  743 FLUSHING AVENUE FLUSHING AVENUE,POOR_LIGHTING
Street Light Condition Street Light Out  242 WALLABOUT STREET WALLABOUT STREET,POOR_LIGHTING
Street Sign - Missing Other/Unknown Street 9 METRO TECH METRO TECH,MISSING_SIGNAGE
Street Light Condition Street Light Out  10011 AVENUE M AVENUE M,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 9305 AVENUE A AVENUE A,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 29-34 NEWTOWN AVENUE NEWTOWN AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 28-40 31 STREET 31 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 118 STREET 118 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 92-13 77 STREET 77 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 91-03 76 STREET 76 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk WEST 181 STREET WEST 181 STREET,UNSAFE_CROSSWALK
Traffic Drag Racing Street/Sidewalk WYTHE AVENUE WYTHE AVENUE,SPEEDING
Illegal Parking Blocked Crosswalk Street/Sidewalk EAST 164 STREET EAST 164 STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  285 CENTRAL PARK WEST CENTRAL PARK WEST,POOR_LIGHTING
Street Light Condition Street Light Out  1 WEST   86 STREET WEST   86 STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk LORING AVENUE LORING AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  1448 78 STREET 78 STREET,POOR_LIGHTING
Street Light Condition Street Light Out  286 PRESIDENT STREET PRESIDENT STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 795 EAST 169 STREET EAST 169 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 9303 SHORE ROAD SHORE ROAD,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 162 AVENUE 162 AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  2583 HOLLERS AVENUE HOLLERS AVENUE,POOR_LIGHTING
Street Light Condition Street Light Out  3552 HUGUENOT AVENUE HUGUENOT AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 61-37 68 STREET 68 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 47-03 50 AVENUE 50 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 37-20 30 AVENUE 30 AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  100-17 89 AVENUE 89 AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 365 WEST END AVENUE WEST END AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 102 GOLLER PLACE GOLLER PLACE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  1458 59 STREET 59 STREET,POOR_LIGHTING
Street Light Condition Street Light Out  573 SACKETT STREET SACKETT STREET,POOR_LIGHTING
Street Light Condition Street Light Out  127 GARY PLACE GARY PLACE,POOR_LIGHTING
Street Light Condition Street Light Out  555 SENATOR STREET SENATOR STREET,POOR_LIGHTING
Street Light Condition Street Light Out  2414 CRESTON AVENUE CRESTON AVENUE,POOR_LIGHTING
Street Light Condition Street Light Out  172 87 STREET 87 STREET,POOR_LIGHTING
Street Light Condition Street Light Cycling  409 EDGECOMBE AVENUE EDGECOMBE AVENUE,POOR_LIGHTING
Street Light Condition Street Light Out  2877 EAST  195 STREET EAST  195 STREET,POOR_LIGHTING
Street Light Condition Street Light Out  31 BELMONT TERRACE BELMONT TERRACE,POOR_LIGHTING
